"peak","time","overall","prevalence","theta_vir_beta","theta_vir_lambda","theta_vir_eta","sim"
0.000379144580664237,80.07,0.913097650430747,0.18,1,0.8,1.2,12
0.000378989341461855,80.11,0.913413441363059,0.19,1,0.8,1.2,12
0.000378828096805561,80.14,0.913739654179112,0.2,1,0.8,1.2,12
0.000378660467249159,80.2,0.91407671298603,0.21,1,0.8,1.2,12
0.000378486082315999,80.25,0.914425058502361,0.22,1,0.8,1.2,12
0.000378304551861275,80.3,0.914785147975934,0.23,1,0.8,1.2,12
0.000378115531877499,80.35,0.915157455472092,0.24,1,0.8,1.2,12
0.000377918603741367,80.4,0.915542471358096,0.25,1,0.8,1.2,12
0.000377713264720247,80.45,0.915940702953828,0.26,1,0.8,1.2,12
0.000377498925542175,80.51,0.916352672818501,0.27,1,0.8,1.2,12
0.000377275256533971,80.56,0.916778918476243,0.28,1,0.8,1.2,12
0.000377041540657874,80.62,0.917219991787528,0.29,1,0.8,1.2,12
0.000376797170093035,80.68,0.917676456768377,0.3,1,0.8,1.2,12
0.000376541596032787,80.75,0.91814888875901,0.31,1,0.8,1.2,12
0.000376273958350326,80.82,0.918637871571387,0.32,1,0.8,1.2,12
0.000375993632227789,80.89,0.919143994886616,0.33,1,0.8,1.2,12
0.000375699820429787,80.96,0.919667850869212,0.34,1,0.8,1.2,12
0.000375391527780933,81.03,0.920210030069533,0.35,1,0.8,1.2,12
0.000375067921357941,81.11,0.92077111651414,0.36,1,0.8,1.2,12
0.000374727901703231,81.19,0.921351681874008,0.37,1,0.8,1.2,12
0.000374370555716097,81.28,0.921952278593134,0.38,1,0.8,1.2,12
0.000373994566580216,81.37,0.922573431853871,0.39,1,0.8,1.2,12
0.000373598823358245,81.46,0.92321551119009,0.4,1,0.8,1.2,12
0.000373181763940633,81.56,0.923879315037448,0.41,1,0.8,1.2,12
0.000372742215860589,81.67,0.924564867842038,0.42,1,0.8,1.2,12
0.000372278589555908,81.77,0.925272596701624,0.43,1,0.8,1.2,12
0.000371789290198266,81.89,0.926002720355718,0.44,1,0.8,1.2,12
0.000371272526990207,82.01,0.926755350713433,0.45,1,0.8,1.2,12
0.000370726582027414,82.13,0.927530473481724,0.46,1,0.8,1.2,12
0.000370149428990663,82.26,0.928327926997369,0.47,1,0.8,1.2,12
0.000369539103712346,82.4,0.929147379389236,0.48,1,0.8,1.2,12
0.00036889341985985,82.54,0.929988304305803,0.49,1,0.8,1.2,12
0.000368210317863771,82.7,0.930849955579046,0.5,1,0.8,1.2,12
0.000367487431669145,82.86,0.931731341362895,0.51,1,0.8,1.2,12
0.00036672245882885,83.03,0.932631198479015,0.52,1,0.8,1.2,12
0.000365913077184588,83.21,0.933547967931626,0.53,1,0.8,1.2,12
0.000365056988231138,83.4,0.9344797728017,0.54,1,0.8,1.2,12
0.00036415200347456,83.59,0.935424399994951,0.55,1,0.8,1.2,12
0.000363195967167385,83.81,0.936379287575427,0.56,1,0.8,1.2,12
0.000362187062214359,84.03,0.937341519650095,0.57,1,0.8,1.2,12
0.000361123584930512,84.26,0.938307830934471,0.58,1,0.8,1.2,12
0.000360004398802682,84.51,0.939274623192695,0.59,1,0.8,1.2,12
0.000358828738827421,84.77,0.940237995654209,0.6,1,0.8,1.2,12
0.000357596691094308,85.05,0.941193791203071,0.61,1,0.8,1.2,12
0.000356308892498602,85.35,0.942137659577952,0.62,1,0.8,1.2,12
0.000354967011037155,85.66,0.943065137972537,0.63,1,0.8,1.2,12
0.000353573730496104,85.99,0.94397174824779,0.64,1,0.8,1.2,12
0.000352132901090263,86.34,0.944853108551236,0.65,1,0.8,1.2,12
0.000350649746185761,86.7,0.945705055498122,0.66,1,0.8,1.2,12
0.000349130519216034,87.09,0.946523771400925,0.67,1,0.8,1.2,12
0.000347582857115447,87.49,0.947305909512173,0.68,1,0.8,1.2,12
0.00034601561144354,87.92,0.948048709127048,0.69,1,0.8,1.2,12
0.00034443833780512,88.37,0.948750091917325,0.7,1,0.8,1.2,12
0.000342861294092334,88.84,0.949408731240452,0.71,1,0.8,1.2,12
0.000341294901886502,89.33,0.950024087495577,0.72,1,0.8,1.2,12
0.00033974926133612,89.84,0.950596404839192,0.73,1,0.8,1.2,12
0.000338233717704028,90.38,0.951126667536393,0.74,1,0.8,1.2,12
0.000336756078165412,90.93,0.951616517577272,0.75,1,0.8,1.2,12
0.000335322361845747,91.5,0.95206813852753,0.76,1,0.8,1.2,12
0.000333936363618115,92.09,0.952484113516978,0.77,1,0.8,1.2,12
0.00033259938882535,92.7,0.952867267489026,0.78,1,0.8,1.2,12
0.000331310231956816,93.32,0.953220505166734,0.79,1,0.8,1.2,12
0.00033006543459263,93.96,0.953546656569815,0.8,1,0.8,1.2,12
0.000328859534449166,94.62,0.953848341349534,0.81,1,0.8,1.2,12
0.000327685778558739,95.28,0.954127861689308,0.82,1,0.8,1.2,12
0.000326536610457839,95.97,0.954387131023155,0.83,1,0.8,1.2,12
0.000325404512398486,96.66,0.954627642339149,0.84,1,0.8,1.2,12
0.000324282369729201,97.37,0.954850475491113,0.85,1,0.8,1.2,12
0.000323164269992571,98.09,0.955056338167301,0.86,1,0.8,1.2,12
0.000322045546078842,98.82,0.955245630767248,0.87,1,0.8,1.2,12
0.000320922822223457,99.56,0.955418522522266,0.88,1,0.8,1.2,12
0.000319794073733393,100.32,0.955575025820626,0.89,1,0.8,1.2,12
0.000318658048471143,101.09,0.955715058312734,0.9,1,0.8,1.2,12
0.00031751422175702,101.88,0.955838487344295,0.91,1,0.8,1.2,12
0.000316362308048324,102.68,0.955945156830522,0.92,1,0.8,1.2,12
0.000315202282237914,103.49,0.956034900723227,0.93,1,0.8,1.2,12
0.000314034037111,104.32,0.956107548481757,0.94,1,0.8,1.2,12
0.000312857660644761,105.16,0.956162926851721,0.95,1,0.8,1.2,12
0.000311673067928286,106.02,0.956200860331805,0.96,1,0.8,1.2,12
0.000310480276790148,106.9,0.956221171272322,0.97,1,0.8,1.2,12
0.000309279324448908,107.8,0.956223679879635,0.98,1,0.8,1.2,12
0.000308070170203567,108.73,0.956208204210425,0.99,1,0.8,1.2,12
0.000377177885750257,75.33,0.865457201679881,0,1,1,0.8,13
0.000377044392508963,75.33,0.865142874075815,0.01,1,1,0.8,13
0.000376907104043034,75.33,0.864819487143904,0.02,1,1,0.8,13
0.000376765870825913,75.33,0.864486681941077,0.03,1,1,0.8,13
0.00037662053605203,75.33,0.864144082135306,0.04,1,1,0.8,13
0.000376470935230855,75.33,0.863791293056487,0.05,1,1,0.8,13
0.000376316895756734,75.33,0.8634279006939,0.06,1,1,0.8,13
0.000376158236453594,75.33,0.863053470637856,0.07,1,1,0.8,13
0.000375994767092824,75.33,0.862667546963178,0.08,1,1,0.8,13
0.000375826287882686,75.33,0.862269651051956,0.09,1,1,0.8,13
0.000375652588928244,75.33,0.861859280353088,0.1,1,1,0.8,13
0.000375473449660602,75.33,0.861435907076648,0.11,1,1,0.8,13
0.000375288638233495,75.33,0.860998976820717,0.12,1,1,0.8,13
0.000375097910885469,75.33,0.860547907128956,0.13,1,1,0.8,13
0.000374901011268136,75.33,0.860082085977718,0.14,1,1,0.8,13
0.000374697669736801,75.33,0.859600870191133,0.15,1,1,0.8,13
0.000374487602464502,75.33,0.859103583651468,0.16,1,1,0.8,13
0.000374270511211916,75.33,0.858589516130021,0.17,1,1,0.8,13
0.000374046081646762,75.33,0.858057920593777,0.18,1,1,0.8,13
0.000373813983098215,75.33,0.857508012002628,0.19,1,1,0.8,13
0.000373573902770374,75.31,0.856938965169618,0.2,1,1,0.8,13
0.00037332536841711,75.33,0.856349912745915,0.21,1,1,0.8,13
0.000373068100080809,75.33,0.855739943175657,0.22,1,1,0.8,13
0.000372801672600453,75.32,0.855108098748581,0.23,1,1,0.8,13
0.000372525656538725,75.32,0.854453373311624,0.24,1,1,0.8,13
0.000372239588806389,75.32,0.853774710331087,0.25,1,1,0.8,13
0.000371942995493257,75.32,0.853071000242086,0.26,1,1,0.8,13
0.000371635378299873,75.32,0.852341078894587,0.27,1,1,0.8,13
0.000371316213361228,75.32,0.851583725761562,0.28,1,1,0.8,13
0.000370984949411013,75.32,0.850797661038766,0.29,1,1,0.8,13
0.000370641007683414,75.32,0.849981545350087,0.3,1,1,0.8,13
0.000370283779694391,75.32,0.849133976208818,0.31,1,1,0.8,13
0.000369912627076308,75.32,0.848253488042331,0.32,1,1,0.8,13
0.000369526880422799,75.32,0.84733855081148,0.33,1,1,0.8,13
0.000369125838492967,75.32,0.84638756941857,0.34,1,1,0.8,13
0.000368708767576997,75.32,0.845398883640122,0.35,1,1,0.8,13
0.00036827490107072,75.32,0.844370768704702,0.36,1,1,0.8,13
0.000367823439316295,75.32,0.843301436656825,0.37,1,1,0.8,13
0.000367353588794528,75.31,0.842189038667878,0.38,1,1,0.8,13
0.00036686446224149,75.31,0.841031668480212,0.39,1,1,0.8,13
0.000366355279858788,75.31,0.839827627962342,0.4,1,1,0.8,13
0.000365824723200792,75.31,0.838574129644262,0.41,1,1,0.8,13
0.000365272232619618,75.31,0.83726991261172,0.42,1,1,0.8,13
0.000364696700876022,75.31,0.83591264520669,0.43,1,1,0.8,13
0.000364097132400432,75.31,0.834500241713553,0.44,1,1,0.8,13
0.000363472517955876,75.31,0.833030617277234,0.45,1,1,0.8,13
0.000362821841722871,75.31,0.831501706806814,0.46,1,1,0.8,13
0.000362144101596573,75.3,0.829911487498267,0.47,1,1,0.8,13
0.00036143834365554,75.3,0.828258005394156,0.48,1,1,0.8,13
0.000360703535063345,75.3,0.826539406386667,0.49,1,1,0.8,13
0.000359938741593346,75.3,0.824753972065105,0.5,1,1,0.8,13
0.000359143088210889,75.3,0.82290016075402,0.51,1,1,0.8,13
0.000358315780210894,75.3,0.820976654023983,0.52,1,1,0.8,13
0.000357456127615119,75.3,0.818982408844205,0.53,1,1,0.8,13
0.000356563573011281,75.3,0.81691671538374,0.54,1,1,0.8,13
0.000355637722931457,75.3,0.81477926026033,0.55,1,1,0.8,13
0.000354678425290467,75.29,0.812570194747233,0.56,1,1,0.8,13
0.00035368569379457,75.29,0.81029020709357,0.57,1,1,0.8,13
0.000352659829395807,75.29,0.807940597675074,0.58,1,1,0.8,13
0.00035160147268487,75.29,0.805523355167797,0.59,1,1,0.8,13
0.000350511629629791,75.29,0.803041231322673,0.6,1,1,0.8,13
0.000349391715271263,75.29,0.800497811253183,0.61,1,1,0.8,13
0.000348243594864239,75.29,0.797897575401533,0.62,1,1,0.8,13
0.000347069619894447,75.29,0.795245948629402,0.63,1,1,0.8,13
0.000345872655844681,75.29,0.792549331160761,0.64,1,1,0.8,13
0.000344656098086482,75.29,0.789815105542551,0.65,1,1,0.8,13
0.000343423871879356,75.29,0.787051613414605,0.66,1,1,0.8,13
0.000342180412265969,75.29,0.784268095842239,0.67,1,1,0.8,13
0.000340930619764535,75.29,0.781474591384975,0.68,1,1,0.8,13
0.000339679788279312,75.29,0.778681787074546,0.69,1,1,0.8,13
0.000338433574328223,75.3,0.77590081918987,0.7,1,1,0.8,13
0.000337197683280277,75.3,0.773143023215974,0.71,1,1,0.8,13
0.000335977827247425,75.3,0.770419635698043,0.72,1,1,0.8,13
0.000334779543896269,75.3,0.767741454796349,0.73,1,1,0.8,13
0.000333607979300543,75.31,0.765118471036184,0.74,1,1,0.8,13
0.000332467756495591,75.31,0.762559484751152,0.75,1,1,0.8,13
0.000331362430103788,75.31,0.760071731596216,0.76,1,1,0.8,13
0.000330294653803354,75.31,0.757660541715526,0.77,1,1,0.8,13
0.000329265921119926,75.32,0.755329061041986,0.78,1,1,0.8,13
0.000328276535506766,75.32,0.753078064082827,0.79,1,1,0.8,13
0.000327325300013392,75.32,0.750905885739836,0.8,1,1,0.8,13
0.000326409900738844,75.32,0.748808494612376,0.81,1,1,0.8,13
0.000325526940183896,75.32,0.746779721403052,0.82,1,1,0.8,13
0.000324672171223561,75.32,0.744811643276881,0.83,1,1,0.8,13
0.00032384080437492,75.32,0.74289510849655,0.84,1,1,0.8,13
0.000323027876636184,75.33,0.741020366161104,0.85,1,1,0.8,13
0.00032222859374037,75.33,0.73917774521778,0.86,1,1,0.8,13
0.000321438668413665,75.33,0.737358308439836,0.87,1,1,0.8,13
0.000320654611131399,75.33,0.735554396100291,0.88,1,1,0.8,13
0.000319873839760731,75.33,0.733759977762404,0.89,1,1,0.8,13
0.000319094662409869,75.33,0.731970756043,0.9,1,1,0.8,13
0.000318316127478291,75.33,0.730184015914505,0.91,1,1,0.8,13
0.000317537795336886,75.33,0.728398278269537,0.92,1,1,0.8,13
0.000316759509269571,75.33,0.726612872371435,0.93,1,1,0.8,13
0.000315981229857043,75.33,0.724827555000061,0.94,1,1,0.8,13
0.000315202950950999,75.33,0.72304225775604,0.95,1,1,0.8,13
0.000314424672004321,75.33,0.72125696529977,0.96,1,1,0.8,13
0.000313646393004741,75.33,0.719471674344287,0.97,1,1,0.8,13
0.000312868113974352,75.33,0.717686384002767,0.98,1,1,0.8,13
0.000312089835023233,75.33,0.715901093955502,0.99,1,1,0.8,13
0.000389139445621633,75.33,0.892644755076586,0,1,1,1,14
0.000389139445621689,75.33,0.892644755076589,0.01,1,1,1,14
0.000389139445621689,75.33,0.892644755076597,0.02,1,1,1,14
0.000389139445621633,75.33,0.892644755076589,0.03,1,1,1,14
0.000389139445621633,75.33,0.892644755076589,0.04,1,1,1,14
0.000389139445621633,75.33,0.892644755076592,0.05,1,1,1,14
0.000389139445621633,75.33,0.892644755076592,0.06,1,1,1,14
0.000389139445621633,75.33,0.892644755076591,0.07,1,1,1,14
0.000389139445621633,75.33,0.892644755076591,0.08,1,1,1,14
0.000389139445621633,75.33,0.892644755076591,0.09,1,1,1,14
0.000389139445621633,75.33,0.892644755076589,0.1,1,1,1,14
0.000389139445621633,75.33,0.892644755076583,0.11,1,1,1,14
0.000389139445621633,75.33,0.892644755076596,0.12,1,1,1,14
0.000389139445621633,75.33,0.892644755076584,0.13,1,1,1,14
0.000389139445621633,75.33,0.892644755076592,0.14,1,1,1,14
0.000389139445621633,75.33,0.892644755076598,0.15,1,1,1,14
0.000389139445476472,75.33,0.89264475507658,0.16,1,1,1,14
0.000389139445472197,75.33,0.892644755076582,0.17,1,1,1,14
0.000389139445436226,75.33,0.892644755076573,0.18,1,1,1,14
0.000389139445379716,75.33,0.892644755076552,0.19,1,1,1,14
0.000389139482077194,75.31,0.892644755076616,0.2,1,1,1,14
0.000389139445335196,75.33,0.892644755076576,0.21,1,1,1,14
0.00038913944540786,75.33,0.892644755076573,0.22,1,1,1,14
0.000389139445402309,75.33,0.89264475507658,0.23,1,1,1,14
0.000389139445382436,75.33,0.892644755076569,0.24,1,1,1,14
0.000389139445265807,75.33,0.892644755076575,0.25,1,1,1,14
0.000389139445265807,75.33,0.89264475507658,0.26,1,1,1,14
0.000389139445388431,75.33,0.892644755076574,0.27,1,1,1,14
0.000389139445464703,75.33,0.892644755076573,0.28,1,1,1,14
0.000389139445621633,75.33,0.892644755076598,0.29,1,1,1,14
0.000389139445621633,75.33,0.892644755076612,0.3,1,1,1,14
0.000389139445621633,75.33,0.892644755076615,0.31,1,1,1,14
0.000389139445621633,75.33,0.892644755076598,0.32,1,1,1,14
0.000389139445621633,75.33,0.892644755076602,0.33,1,1,1,14
0.000389139445621633,75.33,0.892644755076604,0.34,1,1,1,14
0.000389139445621633,75.33,0.892644755076606,0.35,1,1,1,14
0.000389139445621633,75.33,0.892644755076601,0.36,1,1,1,14
0.000389139445621633,75.33,0.892644755076609,0.37,1,1,1,14
0.000389139445621633,75.33,0.892644755076608,0.38,1,1,1,14
0.000389139445621633,75.33,0.892644755076602,0.39,1,1,1,14
0.000389139422189599,75.32,0.892644755076613,0.4,1,1,1,14
0.000389139445621633,75.33,0.892644755076612,0.41,1,1,1,14
0.000389139445621689,75.33,0.892644755076618,0.42,1,1,1,14
0.000389139445621689,75.33,0.892644755076626,0.43,1,1,1,14
0.000389139445621689,75.33,0.892644755076611,0.44,1,1,1,14
0.000389139445621689,75.33,0.892644755076625,0.45,1,1,1,14
0.000389139445621689,75.33,0.892644755076623,0.46,1,1,1,14
0.000389139445621745,75.33,0.892644755076626,0.47,1,1,1,14
0.000389139445621745,75.33,0.89264475507662,0.48,1,1,1,14
0.0003891394456218,75.33,0.892644755076609,0.49,1,1,1,14
0.0003891394456218,75.33,0.892644755076628,0.5,1,1,1,14
0.000389139445621856,75.33,0.892644755076602,0.51,1,1,1,14
0.000389139445621856,75.33,0.892644755076597,0.52,1,1,1,14
0.000389139445621911,75.33,0.89264475507662,0.53,1,1,1,14
0.000389139445621911,75.33,0.892644755076628,0.54,1,1,1,14
0.000389139445621911,75.33,0.892644755076584,0.55,1,1,1,14
0.000389139445621911,75.33,0.892644755076556,0.56,1,1,1,14
0.000389139445621911,75.33,0.892644755076551,0.57,1,1,1,14
0.000389139445621911,75.33,0.89264475507655,0.58,1,1,1,14
0.000389139445621911,75.33,0.892644755076542,0.59,1,1,1,14
0.000389139445621967,75.33,0.892644755076565,0.6,1,1,1,14
0.000389139445621967,75.33,0.892644755076576,0.61,1,1,1,14
0.000389139445622022,75.33,0.892644755076571,0.62,1,1,1,14
0.000389139445622133,75.33,0.892644755076562,0.63,1,1,1,14
0.000389139445622133,75.33,0.892644755076556,0.64,1,1,1,14
0.000389139445622133,75.33,0.892644755076567,0.65,1,1,1,14
0.000389139445622133,75.33,0.892644755076572,0.66,1,1,1,14
0.000389139445622133,75.33,0.892644755076576,0.67,1,1,1,14
0.000389139445622189,75.33,0.892644755076576,0.68,1,1,1,14
0.000389139445622189,75.33,0.892644755076582,0.69,1,1,1,14
0.000389139445622189,75.33,0.89264475507658,0.7,1,1,1,14
0.000389139445622189,75.33,0.892644755076587,0.71,1,1,1,14
0.000389139445622189,75.33,0.892644755076587,0.72,1,1,1,14
0.000389139445622189,75.33,0.892644755076578,0.73,1,1,1,14
0.000389139445622189,75.33,0.892644755076596,0.74,1,1,1,14
0.000389139445622189,75.33,0.892644755076586,0.75,1,1,1,14
0.000389139445622189,75.33,0.892644755076612,0.76,1,1,1,14
0.000389139445622189,75.33,0.892644755076571,0.77,1,1,1,14
0.000389139445622133,75.33,0.892644755076595,0.78,1,1,1,14
0.000389139445622133,75.33,0.892644755076588,0.79,1,1,1,14
0.000389139445622133,75.33,0.892644755076587,0.8,1,1,1,14
0.000389139445622189,75.33,0.892644755076627,0.81,1,1,1,14
0.000389139445622189,75.33,0.892644755076623,0.82,1,1,1,14
0.000389139445622189,75.33,0.892644755076632,0.83,1,1,1,14
0.000389139445622189,75.33,0.892644755076619,0.84,1,1,1,14
0.000389139445622244,75.33,0.89264475507664,0.85,1,1,1,14
0.000389139445622189,75.33,0.892644755076623,0.86,1,1,1,14
0.0003891394456218,75.33,0.892644755076598,0.87,1,1,1,14
0.00038913944562069,75.33,0.892644755076528,0.88,1,1,1,14
0.000389139445619968,75.33,0.892644755076522,0.89,1,1,1,14
0.000389139445619135,75.33,0.892644755076512,0.9,1,1,1,14
0.000389139445618358,75.33,0.892644755076504,0.91,1,1,1,14
0.000389139445618414,75.33,0.892644755076494,0.92,1,1,1,14
0.000389139445618081,75.33,0.892644755076519,0.93,1,1,1,14
0.000389139445618025,75.33,0.892644755076508,0.94,1,1,1,14
0.000389139445618303,75.33,0.892644755076523,0.95,1,1,1,14
0.000389139445549969,75.33,0.892644755076517,0.96,1,1,1,14
0.000389139445415299,75.33,0.892644755076503,0.97,1,1,1,14
0.00038913944524166,75.33,0.89264475507641,0.98,1,1,1,14
0.000389139445166164,75.33,0.892644755076405,0.99,1,1,1,14
0.000401101298585838,75.32,0.919832308473299,0,1,1,1.2,15
0.000401234779417337,75.32,0.920146636077377,0.01,1,1,1.2,15
0.000401372054996463,75.32,0.92047002300928,0.02,1,1,1.2,15
0.000401513274828624,75.32,0.9208028282121,0.03,1,1,1.2,15
0.000401658595697629,75.32,0.921145428017866,0.04,1,1,1.2,15
0.000401808182070751,75.32,0.921498217096688,0.05,1,1,1.2,15
0.000401962206529383,75.32,0.921861609459289,0.06,1,1,1.2,15
0.000402120850224175,75.32,0.922236039515338,0.07,1,1,1.2,15
0.000402284303357481,75.32,0.922621963190013,0.08,1,1,1.2,15
0.000402452765693118,75.32,0.923019859101238,0.09,1,1,1.2,15
0.000402626447097043,75.32,0.923430229800099,0.1,1,1,1.2,15
0.000402805568107734,75.32,0.923853603076535,0.11,1,1,1.2,15
0.000402990360540145,75.32,0.924290533332479,0.12,1,1,1.2,15
0.000403181068122149,75.32,0.924741603024227,0.13,1,1,1.2,15
0.000403377947167993,75.32,0.925207424175478,0.14,1,1,1.2,15
0.00040358126728629,75.32,0.92568863996206,0.15,1,1,1.2,15
0.000403791312367119,75.32,0.926185926501689,0.16,1,1,1.2,15
0.000404008380413157,75.32,0.926699994023159,0.17,1,1,1.2,15
0.000404232809225746,75.33,0.927231589559371,0.18,1,1,1.2,15
0.000404464907661162,75.33,0.927781498150507,0.19,1,1,1.2,15
0.000404705061383903,75.31,0.928350544983606,0.2,1,1,1.2,15
0.000404953522253393,75.33,0.928939597407225,0.21,1,1,1.2,15
0.000405210790734911,75.33,0.9295495669775,0.22,1,1,1.2,15
0.000405477234618146,75.33,0.930181411404582,0.23,1,1,1.2,15
0.000405753281534027,75.33,0.930836136841537,0.24,1,1,1.2,15
0.000406039381445955,75.33,0.931514799822085,0.25,1,1,1.2,15
0.000406336008212493,75.33,0.932218509911083,0.26,1,1,1.2,15
0.000406643660181671,75.33,0.93294843125858,0.27,1,1,1.2,15
0.00040696286134928,75.33,0.933705784391586,0.28,1,1,1.2,15
0.000407294162972249,75.33,0.93449184911442,0.29,1,1,1.2,15
0.00040763814397865,75.33,0.935307964803135,0.3,1,1,1.2,15
0.000407995412826823,75.33,0.936155533944381,0.31,1,1,1.2,15
0.000408366607930977,75.33,0.937036022110862,0.32,1,1,1.2,15
0.000408752398741385,75.33,0.937950959341744,0.33,1,1,1.2,15
0.00040915348653886,75.33,0.938901940734646,0.34,1,1,1.2,15
0.000409570605068466,75.33,0.9398906265131,0.35,1,1,1.2,15
0.000410004531931518,75.34,0.940918741448502,0.36,1,1,1.2,15
0.000410456095318923,75.34,0.941988073496403,0.37,1,1,1.2,15
0.000410926090074704,75.34,0.943100471485346,0.38,1,1,1.2,15
0.000411415381022073,75.34,0.944257841673002,0.39,1,1,1.2,15
0.000411924725349788,75.34,0.945461882190893,0.4,1,1,1.2,15
0.000412455464883721,75.34,0.946715380508954,0.41,1,1,1.2,15
0.00041300813564088,75.34,0.948019597541507,0.42,1,1,1.2,15
0.000413583852459154,75.34,0.949376864946558,0.43,1,1,1.2,15
0.000414183610598085,75.34,0.950789268439649,0.44,1,1,1.2,15
0.000414808418888579,75.34,0.952258892875988,0.45,1,1,1.2,15
0.000415459292632758,75.34,0.95378780334642,0.46,1,1,1.2,15
0.000416137244823089,75.34,0.955378022654954,0.47,1,1,1.2,15
0.000416843323910565,75.35,0.957031504759076,0.48,1,1,1.2,15
0.000417578472577229,75.35,0.958750103766584,0.49,1,1,1.2,15
0.000418343606365335,75.35,0.960535538088124,0.5,1,1,1.2,15
0.000419139598085039,75.35,0.962389349399192,0.51,1,1,1.2,15
0.000419967239851271,75.35,0.964312856129241,0.52,1,1,1.2,15
0.000420827218656938,75.35,0.966307101309019,0.53,1,1,1.2,15
0.000421720088509991,75.35,0.968372794769432,0.54,1,1,1.2,15
0.000422646239037261,75.35,0.970510249892791,0.55,1,1,1.2,15
0.000423605860591036,75.35,0.972719315405831,0.56,1,1,1.2,15
0.000424598906067775,75.35,0.974999303059482,0.57,1,1,1.2,15
0.000425625049883638,75.35,0.977348912477958,0.58,1,1,1.2,15
0.00042668364484777,75.35,0.979766154985199,0.59,1,1,1.2,15
0.000427773680167554,75.36,0.982248278830237,0.6,1,1,1.2,15
0.000428893745411996,75.36,0.984791698899525,0.61,1,1,1.2,15
0.000430041943675685,75.36,0.987391934750201,0.62,1,1,1.2,15
0.000431215915330629,75.36,0.990043561521748,0.63,1,1,1.2,15
0.000432412789102943,75.35,0.992740178992352,0.64,1,1,1.2,15
0.000433629192207796,75.35,0.995474404610584,0.65,1,1,1.2,15
0.0004348611775985,75.35,0.998237896738541,0.66,1,1,1.2,15
0.000436104307332541,75.35,1.00102141431088,0.67,1,1,1.2,15
0.000437353680016628,75.35,1.00381491876812,0.68,1,1,1.2,15
0.000438604003299203,75.35,1.00660772307856,0.69,1,1,1.2,15
0.000439849696636407,75.35,1.00938869096323,0.7,1,1,1.2,15
0.000441085025217836,75.35,1.01214648693716,0.71,1,1,1.2,15
0.000442304263728266,75.35,1.01486987445512,0.72,1,1,1.2,15
0.000443501972371418,75.34,1.0175480553568,0.73,1,1,1.2,15
0.000444673000824569,75.34,1.02017103911696,0.74,1,1,1.2,15
0.000445812800205891,75.34,1.02273002540198,0.75,1,1,1.2,15
0.000446917704589156,75.34,1.02521777855693,0.76,1,1,1.2,15
0.000447985070634482,75.34,1.0276289684376,0.77,1,1,1.2,15
0.000449013490762262,75.33,1.02996044911119,0.78,1,1,1.2,15
0.000450002757156065,75.33,1.03221144607032,0.79,1,1,1.2,15
0.000450953886211802,75.33,1.0343836244133,0.8,1,1,1.2,15
0.000451869193635435,75.33,1.03648101554084,0.81,1,1,1.2,15
0.000452752077898466,75.33,1.03850978875015,0.82,1,1,1.2,15
0.000453606786195548,75.33,1.04047786687635,0.83,1,1,1.2,15
0.00045443810718987,75.33,1.04239440165666,0.84,1,1,1.2,15
0.000455251014608304,75.33,1.04426914399214,0.85,1,1,1.2,15
0.000456050297504063,75.33,1.04611176493544,0.86,1,1,1.2,15
0.000456840222829991,75.33,1.04793120171335,0.87,1,1,1.2,15
0.000457624280109981,75.33,1.04973511405273,0.88,1,1,1.2,15
0.000458405051479094,75.33,1.05152953239061,0.89,1,1,1.2,15
0.000459184228828458,75.33,1.05331875410999,0.9,1,1,1.2,15
0.000459962763758537,75.33,1.05510549423847,0.91,1,1,1.2,15
0.000460741095899886,75.33,1.05689123188341,0.92,1,1,1.2,15
0.000461519381966535,75.33,1.05867663778154,0.93,1,1,1.2,15
0.000462297661379008,75.33,1.06046195515286,0.94,1,1,1.2,15
0.000463075940285773,75.33,1.06224725239694,0.95,1,1,1.2,15
0.000463854219095561,75.33,1.06403254485323,0.96,1,1,1.2,15
0.000464632497825912,75.33,1.06581783580869,0.97,1,1,1.2,15
0.000465410776509023,75.33,1.06760312614999,0.98,1,1,1.2,15
0.000466189055308985,75.33,1.06938841619723,0.99,1,1,1.2,15
0.000395525476124037,71.54,0.874423837101676,0,1,1.2,0.8,16
0.000395569052985767,71.52,0.874212947106164,0.01,1,1.2,0.8,16
0.000395613573980269,71.51,0.873995942076579,0.02,1,1.2,0.8,16
0.000395659098898216,71.49,0.873772576890291,0.03,1,1.2,0.8,16
0.000395705592992346,71.47,0.873542594300693,0.04,1,1.2,0.8,16
0.000395753085610684,71.45,0.873305724249735,0.05,1,1.2,0.8,16
0.000395801601694112,71.43,0.873061683138965,0.06,1,1.2,0.8,16
0.00039585124614494,71.4,0.872810173056429,0.07,1,1.2,0.8,16
0.000395901993572034,71.38,0.872550880957068,0.08,1,1.2,0.8,16
0.000395953846272168,71.36,0.872283477793928,0.09,1,1.2,0.8,16
0.000396006805762017,71.34,0.872007617597576,0.1,1,1.2,0.8,16
0.000396061020603466,71.31,0.871722936500999,0.11,1,1.2,0.8,16
0.000396116465009533,71.29,0.871429051707241,0.12,1,1.2,0.8,16
0.000396173116637533,71.26,0.871125560397031,0.13,1,1.2,0.8,16
0.000396231127807234,71.24,0.870812038573723,0.14,1,1.2,0.8,16
0.000396290452128523,71.21,0.870488039842731,0.15,1,1.2,0.8,16
0.000396351077740387,71.18,0.870153094011126,0.16,1,1.2,0.8,16
